,Pi Taurus,4h 26m 36.4s,+14° 42′ 49″,465,18.41031956,G,supergiant,4791.276225
,75 Taurus,4h 28m 26.3s,+16° 21′ 35″,203,7.60491297,K,normalgiant,4450.829467
,Epsilon Taurus,4h 28m 36.9s,+19° 10′ 49″,155,10.58138262,G,hypergiant,4718.856086
,Theta Taurus,4h 28m 34.4s,+15° 57′ 44″,163,9.398391866,K,hypergiant,4866.084384
,Theta Taurus,4h 28m 39.7s,+15° 52′ 15″,155,6.429842113,A,normalgiant,8321.091831
,HD 28527,4h 30m 33.6s,+16° 11′ 38″,148,3.205364294,A,subgiant,8402.695283
,45 Eridanus,4h 31m 52.6s,0° 2′ 39″,496,21.00110573,K,normalgiant,4086.001399
,Rho Taurus,4h 33m 50.8s,+14° 50′ 40″,155,3.841862883,A,mainsequence,7795.184395
,Upsilon Eridanus,4h 33m 30.6s,-29° 46′ 0″,125,5.376407121,K,normalgiant,4791.276225
,58 Perseus,4h 36m 41.3s,+41° 15′ 53″,253,13.82468815,K,normalgiant,4231.711067
Aldebaran,Alpha Taurus,4h 35m 55.2s,+16° 30′ 33″,65,19.26448379,K,normalgiant,3734.317309
,88 Taurus,4h 35m 39.2s,+10° 9′ 39″,155,4.327049523,A,,8321.091831
,Nu Eridanus,4h 36m 19.1s,-3° 21′ 9″,866,16.93377734,B,normalgiant,13830.7091
,Upsilon Eridanus,4h 35m 33s,-30° 33′ 45″,217,12.82508941,G,normalgiant,4791.276225
,Alpha Dorado,4h 33m 59.8s,-55° 2′ 42″,181,5.705488985,A,normalgiant,11572.81773
,90 Taurus,4h 38m 9.4s,+12° 30′ 39″,155,4.036258544,A,mainsequence,8838.793893
,Sigma Taurus,4h 39m 16.4s,+15° 55′ 5″,163,3.554540246,A,mainsequence,8658.472979
,53 Eridanus,4h 38m 10.7s,-14° 18′ 15″,112,6.831719552,K,supergiant,4536.545583
,54 Eridanus,4h 40m 26.4s,-19° 40′ 18″,362,22.52100627,M,normalgiant,3649.041928
,Tau Taurus,4h 42m 14.6s,+22° 57′ 25″,407,7.551168762,B,mainsequence,12292.51942
,Alpha Caelum,4h 40m 33.6s,-41° 51′ 50″,66,1.937411225,F,mainsequence,7216.762974
,Mu Eridanus,4h 45m 30.1s,-3° 15′ 17″,543,11.04970712,B,subgiant,12691.66294
,HD 30504,4h 49m 54.6s,+37° 29′ 18″,543,24.14750264,K,hypergiant,3854.680056
,Alpha Camelopardalis,4h 54m 3s,+66° 20′ 34″,2944,70.37590498,O,supergiant,9541.500263
,Pi Orion,4h 49m 50.3s,+06° 57′ 41″,26,1.492173218,F,mainsequence,6624.712472
,Pi Orion,4h 50m 36.7s,+08° 54′ 1″,203,4.502422582,A,mainsequence,10002.18852
,2 Auriga,4h 52m 37.9s,+36° 42′ 11″,250,11.61824117,K,hypergiant,3934.098141
,Pi Orion,4h 51m 12.3s,+05° 36′ 18″,734,17.46854611,B,normalgiant,12691.66294
,Omicron Orion,4h 52m 31.9s,+14° 15′ 2″,543,30.09535101,S,,3344.743474
,Omega Eridanus,4h 52m 53.6s,-5° 27′ 10″,232,6.423798878,F,normalgiant,7865.815504
,Pi Orion,4h 54m 15s,+02° 26′ 26″,761,16.82805366,B,hypergiant,13348.43276
,7 Camelopardalis,4h 57m 17.1s,+53° 45′ 8″,407,8.229662996,A,mainsequence,10381.76661
,Pi Orion,4h 54m 53.7s,+10° 9′ 3″,120,2.490088173,A,mainsequence,9225.659539
,Iota Auriga,4h 56m 59.6s,+33° 9′ 58″,543,69.01993644,K,brightgiant,3748.934037
,Omicron Orion,4h 56m 22.2s,+13° 30′ 52″,171,9.832804437,K,normalgiant,4409.234032
,Omega Auriga,4h 59m 15.3s,+37° 53′ 25″,163,2.874786659,A,mainsequence,9541.500263
,Pi Orion,4h 58m 32.8s,+01° 42′ 51″,556,29.66847035,K,brightgiant,3934.098141
,Beta Camelopardalis,5h 3m 25.1s,+60° 26′ 32″,1304,68.49124872,G,supergiant,4917.344679
,Epsilon Auriga,5h 1m 58.1s,+43° 49′ 24″,3862,258.0130567,F,supergiant,6212.866018
,64 Eridanus,4h 59m 55.7s,-12° 32′ 15″,296,6.972524178,F,subgiant,7725.929716
,Zeta Auriga,5h 2m 28.6s,+41° 4′ 33″,182,12.46542363,K,brightgiant,4269.855325
,Psi Eridanus,5h 1m 26.3s,-7° 10′ 26″,534,7.18079178,B,mainsequence,13348.43276
,Iota Taurus,5h 3m 5.7s,+21° 35′ 24″,163,3.728361188,A,mainsequence,8486.08451
,HD 32309,5h 1m 25.5s,-20° 3′ 7″,217,3.429850505,B,mainsequence,10795.07392
,9 Auriga,5h 6m 40.6s,+51° 35′ 52″,85,1.936853603,F,mainsequence,7216.762974
,11 Orion,5h 4m 34.1s,+15° 24′ 14″,407,7.184981102,A,,10795.07392
,Eta Auriga,5h 6m 30.8s,+41° 14′ 4″,232,6.723192398,B,mainsequence,13121.15393
,Gamma Caelum,5h 4m 24.3s,-35° 29′ 0″,191,8.968635577,K,normalgiant,4308.727009
,Epsilon Lepus,5h 5m 27.6s,-22° 22′ 16″,232,22.88543824,K,normalgiant,3854.680056
,104 Taurus,5h 7m 27s,+18° 38′ 42″,51,1.4513435,G,mainsequence,5778.423731
,Beta Eridanus,5h 7m 50.9s,-5° 5′ 11″,90,4.681623757,A,normalgiant,8747.606288
,Zeta Dorado,5h 5m 30.6s,-57° 28′ 22″,38,1.128443659,F,mainsequence,6299.551259
,15 Orion,5h 9m 41.9s,+15° 35′ 50″,326,7.938622046,F,subgiant,7337.079255
,Lambda Eridanus,5h 9m 8.7s,-8° 45′ 15″,862,14.6060296,B,subgiant,13584.75951
,Mu Auriga,5h 13m 25.6s,+38° 29′ 4″,163,3.404416289,A,,8321.091831
,Iota Lepus,5h 12m 17.8s,-11° 52′ 9″,250,4.664492309,B,mainsequence,11407.3413
,Rho Orion,5h 13m 17.4s,+02° 51′ 40″,362,17.8005584,K,normalgiant,4328.442415
,Mu Lepus,5h 12m 55.8s,-16° 12′ 20″,191,5.87868343,B,,11743.77313
,Kappa Lepus,5h 13m 13.8s,-12° 56′ 30″,192,3.663583394,B,mainsequence,11572.81773
Capella,Alpha Auriga,5h 16m 41.3s,+45° 59′ 53″,42,12.60705619,G,hypergiant,5280.671927
Rigel,Beta Orion,5h 14m 32.2s,-8° 12′ 6″,949,139.8148473,B,supergiant,10515.56178
,16 Auriga,5h 18m 10.6s,+33° 22′ 18″,250,12.16877307,K,normalgiant,4175.813009
,Lambda Auriga,5h 19m 8.4s,+40° 5′ 57″,41,1.308134607,G,subgiant,5890.322012
,Tau Orion,5h 17m 36.3s,-6° 50′ 40″,331,8.741717227,B,normalgiant,11920.49736
,109 Taurus,5h 19m 16.5s,+22° 5′ 47″,217,7.460534864,G,normalgiant,4917.344679
,Omicron Columba,5h 17m 29s,-34° 53′ 43″,112,4.199685162,K,subgiant,4742.738178
,Theta Dorado,5h 13m 45.4s,-67° 11′ 8″,274,11.72095381,K,supergiant,4157.521863
,Lambda Lepus,5h 19m 34.4s,-13° 10′ 37″,1504,22.98516032,B,subgiant,14924.1235
,HD 34968,5h 20m 26.8s,-21° 14′ 23″,465,8.096302374,A,mainsequence,10795.07392
,22 Orion,5h 21m 45.7s,0° 22′ 57″,866,12.64945201,B,subgiant,12691.66294
,23 Orion,5h 22m 49.9s,+03° 32′ 40″,1397,18.69112726,B,mainsequence,12292.51942
,Sigma Auriga,5h 24m 39.1s,+37° 23′ 8″,543,22.89821701,K,normalgiant,3917.94294
,111 Taurus,5h 24m 25.4s,+17° 23′ 0″,47,1.241128898,F,mainsequence,6255.884888
,29 Orion,5h 23m 56.8s,-7° 48′ 29″,181,9.221460946,G,hypergiant,4840.875442
,Eta Orion,5h 24m 28.6s,-2° 23′ 49″,152,4.142115519,B,mainsequence,12902.39349
,Psi Orion,5h 24m 44.8s,+01° 50′ 47″,1470,18.12787301,B,mainsequence,13584.75951
Bellatrix,Gamma Orion,5h 25m 7.8s,+06° 20′ 59″,250,13.71515318,B,normalgiant,14086.90687
Elnath,Beta Taurus,5h 26m 17.5s,+28° 36′ 27″,135,8.580112506,B,normalgiant,12103.30141
,114 Taurus,5h 27m 38s,+21° 56′ 13″,827,11.63950472,B,subgiant,12292.51942
,Psi Orion,5h 26m 50.2s,+03° 5′ 44″,1026,15.00281806,B,subgiant,13584.75951
Nihal,Beta Lepus,5h 28m 14.7s,-20° 45′ 34″,163,13.88292502,G,brightgiant,5221.100154
,31 Orion,5h 29m 43.9s,-1° 5′ 32″,465,23.67818798,K,normalgiant,3691.168543
,32 Orion,5h 30m 47s,+05° 56′ 53″,296,5.813566267,B,mainsequence,12103.30141
,Chi Auriga,5h 32m 43.6s,+32° 11′ 31″,2985,76.16288425,B,supergiant,7100.667766
,119 Taurus,5h 32m 12.7s,+18° 35′ 39″,2124,153.9901587,M,supergiant,3088.567143
Mintaka,Delta Orion,5h 32m 0.40009s,-0° 17′ 56.7424″,1065,44.32362454,B,normalgiant,14086.90687
,Upsilon Orion,5h 31m 55.8s,-7° 18′ 6″,1560,19.56775923,B,mainsequence,15547.8191
,Epsilon Columba,5h 31m 12.7s,-35° 28′ 14″,296,18.49068193,K,supergiant,4429.929225
Arneb,Alpha Lepus,5h 32m 43.7s,-17° 49′ 20″,954,58.8564336,F,supergiant,8163.006623
,Phi Orion,5h 34m 49.2s,+09° 29′ 22″,1546,26.71694389,B,normalgiant,12488.51085
,Lambda Orion,5h 35m 8.2s,+09° 56′ 3″,175,3.996286652,O,,13348.43276
,HD 36960,5h 35m 2.6s,-6° 0′ 7″,1546,18.85406358,B,mainsequence,14924.1235
,42 Orion,5h 35m 23.1s,-4° 50′ 18″,1162,17.29242656,B,mainsequence,13348.43276
,Iota Orion,5h 35m 25.9s,-5° 54′ 36″,1384,43.64247713,O,normalgiant,14632.83517
Alnilam,Epsilon Orion,5h 36m 12.7s,-1° 12′ 7″,1257,72.35582229,B,supergiant,13121.15393
,Phi Orion,5h 36m 54.3s,+09° 17′ 26″,116,5.960932825,K,supergiant,4866.084384
,Zeta Taurus,5h 37m 38.6s,+21° 8′ 33″,465,14.19379588,B,normalgiant,13348.43276
,Beta Dorado,5h 33m 37.5s,-62° 29′ 24″,1525,85.03581012,F,supergiant,5221.100154
,Sigma Orion,5h 38m 44.7s,-2° 36′ 0″,1136,21.75589032,O,mainsequence,14924.1235
,Omega Orion,5h 39m 11.1s,+04° 7′ 17″,654,11.06210895,B,normalgiant,11743.77313
,49 Orion,5h 38m 53s,-7° 12′ 47″,155,3.180368583,A,mainsequence,8747.606288
,126 Taurus,5h 41m 17.7s,+16° 32′ 2″,605,8.902757093,B,subgiant,11920.49736
Alnitak,Zeta Orion,5h 40m 45.5s,-1° 56′ 34″,1110,51.35498214,O,supergiant,13830.7091
,Zeta Orion,5h 40m 45.5s,-1° 56′ 34″,2255,52.70348036,B,normalgiant,10125.23719
,HD 37756,5h 40m 50.6s,-1° 7′ 44″,1008,12.26562295,B,subgiant,13830.7091
,Alpha Columba,5h 39m 38.9s,-34° 4′ 27″,271,11.03425499,B,subgiant,11920.49736
,51 Orion,5h 42m 28.6s,+01° 28′ 29″,326,12.85110699,K,normalgiant,4368.4464
,Gamma Lepus,5h 44m 27.8s,-22° 26′ 54″,29,1.391934009,F,mainsequence,6528.155384
,Tau Auriga,5h 49m 10.4s,+39° 10′ 52″,217,9.058497,G,normalgiant,4891.57251
,Zeta Lepus,5h 46m 57.3s,-14° 49′ 19″,70,2.471006299,A,mainsequence,9125.458485
,132 Taurus,5h 49m 0.9s,+24° 34′ 3″,543,20.18479381,G,normalgiant,4718.856086
Saiph,Kappa Orion,5h 47m 45.3s,-9° 40′ 11″,1560,75.72927088,B,supergiant,13121.15393
,134 Taurus,5h 49m 32.9s,+12° 39′ 4″,271,4.188077332,B,subgiant,11091.76123
,Upsilon Auriga,5h 51m 2.4s,+37° 18′ 20″,543,27.79539772,M,hypergiant,3621.507053
,Nu Auriga,5h 51m 29.3s,+39° 8′ 55″,217,12.9453367,K,normalgiant,4429.929225
,Delta Dorado,5h 44m 46.5s,-65° 44′ 8″,148,4.060170582,A,mainsequence,8086.413601
,Beta Pictor,5h 47m 17.1s,-51° 3′ 59″,63,2.093857643,A,mainsequence,8402.695283
,Xi Auriga,5h 54m 50.7s,+55° 42′ 25″,250,4.308902353,A,mainsequence,9541.500263
,136 Taurus,5h 53m 19.6s,+27° 36′ 44″,465,8.896972679,A,mainsequence,10381.76661
,Delta Lepus,5h 51m 19.2s,-20° 52′ 45″,112,6.528363016,G,normalgiant,4791.276225
,56 Orion,5h 52m 26.4s,+01° 51′ 19″,660,30.15472205,K,supergiant,3983.407818
,Beta Columba,5h 50m 57.5s,-35° 46′ 6″,88,7.837584762,K,normalgiant,4388.740774
,Gamma Pictor,5h 49m 49.6s,-56° 10′ 0″,181,8.26193934,K,normalgiant,4514.792643
,Chi Orion,5h 54m 22.9s,+20° 16′ 34″,28,1.005783633,G,mainsequence,6006.976021
,Lambda Columba,5h 53m 6.8s,-33° 48′ 5″,362,5.061163805,B,mainsequence,12488.51085
Betelgeuse,Alpha Orion,5h 55m 10.3s,+07° 24′ 25″,465,184.7760288,M,supergiant,3287.820075
,Delta Auriga,5h 59m 31.6s,+54° 17′ 5″,141,8.770590903,K,normalgiant,4766.876782
,139 Taurus,5h 57m 59.6s,+25° 57′ 14″,3443,56.23080531,B,brightgiant,10941.16853
,Eta Lepus,5h 56m 24.2s,-14° 10′ 4″,49,1.996649963,F,normalgiant,7276.378482
,Xi Columba,5h 55m 29.8s,-37° 7′ 15″,362,13.43379514,K,normalgiant,4493.257892
,Beta Auriga,5h 59m 31.7s,+44° 56′ 51″,83,5.826669033,A,subgiant,9765.803485
,Pi Auriga,5h 59m 56.1s,+45° 56′ 13″,727,48.39237265,M,brightgiant,3490.044185
,Theta Auriga,5h 59m 43.2s,+37° 12′ 45″,181,7.919519597,A,,11247.07336
,HD 40409,5h 54m 6.1s,-63° 5′ 23″,90,3.759063969,K,normalgiant,4625.809668
,Gamma Columba,5h 57m 32.2s,-35° 17′ 0″,675,11.36063248,B,subgiant,13121.15393
,HD 40657,6h 0m 3.3s,-3° 4′ 27″,465,22.34091958,K,normalgiant,4269.855325
,Eta Columba,5h 59m 8.7s,-42° 48′ 55″,543,32.54416237,K,normalgiant,4429.929225
,Mu Orion,6h 2m 23s,+09° 38′ 51″,155,4.594022755,A,mainsequence,8321.091831
,3 Monoceros,6h 1m 50.3s,-10° 35′ 53″,624,8.850210754,B,normalgiant,11920.49736
,1 Gemini,6h 4m 7.2s,+23° 15′ 48″,155,7.424390306,G,normalgiant,5078.230006
,Chi Orion,6h 3m 55.2s,+20° 8′ 18″,3364,86.42460131,B,supergiant,7591.384014
,17 Lepus,6h 4m 59s,-16° 29′ 4″,198,4.275239616,A,,7865.815504
,Theta Lepus,6h 6m 9.3s,-14° 56′ 7″,171,3.430977714,A,mainsequence,9541.500263
,Nu Orion,6h 7m 34.3s,+14° 46′ 6″,543,9.340168569,B,mainsequence,12488.51085
,69 Orion,6h 12m 3.3s,+16° 7′ 50″,461,6.598780627,B,mainsequence,11920.49736
,Xi Orion,6h 11m 56.4s,+14° 12′ 31″,544,8.810359041,B,subgiant,12902.39349
,HD 42818,6h 18m 50.8s,+69° 19′ 12″,181,3.342019524,A,mainsequence,9765.803485
,Delta Pictor,6h 10m 17.9s,-54° 58′ 7″,1553,19.42144733,B,normalgiant,14354.03424
,1 Lynx,6h 17m 54.9s,+61° 30′ 55″,559,27.64408518,M,supergiant,3356.373216
,Eta Gemini,6h 14m 52.6s,+22° 30′ 24″,362,36.16145601,M,normalgiant,3635.220427
,Kappa Auriga,6h 15m 22.6s,+29° 29′ 53″,171,8.038980455,G,supergiant,4718.856086
,Gamma Monoceros,6h 14m 51.3s,-6° 16′ 29″,195,12.61576623,K,normalgiant,4103.639505
,2 Lynx,6h 19m 37.3s,+59° 0′ 39″,155,3.237985403,A,mainsequence,10002.18852
,Kappa Columba,6h 16m 33s,-35° 8′ 26″,191,8.852133883,K,normalgiant,4742.738178
,HD 44131,6h 19m 59.5s,-2° 56′ 40″,543,25.62605795,M,normalgiant,3649.041928
,Zeta Canis,6h 20m 18.7s,-30° 3′ 48″,362,11.29294416,B,mainsequence,13121.15393
,Mu Gemini,6h 22m 57.6s,+22° 30′ 49″,232,28.30898301,M,supergiant,3594.399505
,Psi Auriga,6h 24m 53.8s,+49° 17′ 17″,3154,178.8388614,K,hypergiant,3254.614831
,Beta Canis,6h 22m 41.9s,-17° 57′ 22″,543,24.6354751,B,normalgiant,14632.83517
,Delta Columba,6h 22m 6.7s,-33° 26′ 11″,250,13.82444775,G,brightgiant,5050.644696
,Epsilon Monoceros,6h 23m 46s,+04° 35′ 34″,130,3.38944094,A,subgiant,8163.006623
Canopus,Alpha Carina,6h 23m 57.2s,-52° 41′ 44″,326,87.15151041,F,brightgiant,8571.321931
,Nu Gemini,6h 28m 57.7s,+20° 12′ 43″,543,10.79511357,B,normalgiant,12292.51942
,Beta Monoceros,6h 28m 48.9s,-7° 1′ 59″,459,7.842125039,B,mainsequence,11572.81773
,Lambda Canis,6h 28m 10.1s,-32° 34′ 49″,407,6.59147989,B,mainsequence,12902.39349
,13 Monoceros,6h 32m 54.2s,+07° 19′ 58″,2825,57.77143546,A,supergiant,10125.23719
,Xi Canis,6h 31m 51.3s,-23° 25′ 6″,1490,22.80057141,B,subgiant,14632.83517
,Xi Canis,6h 35m 3.3s,-22° 57′ 53″,465,8.638737975,A,mainsequence,10941.16853
Alhena,Gamma Gemini,6h 37m 42.7s,+16° 23′ 57″,105,7.044321161,A,subgiant,10125.23719
,Psi Auriga,6h 39m 19.8s,+42° 29′ 20″,465,19.54571038,K,normalgiant,4250.693596
,Nu Canis,6h 36m 41s,-19° 15′ 22″,65,3.836044699,K,normalgiant,4603.148561
,HD 47306,6h 34m 58.5s,-52° 58′ 32″,1065,22.34387751,A,brightgiant,10381.76661
,Nu Canis,6h 37m 53.3s,-18° 14′ 15″,465,22.65437245,K,normalgiant,4409.234032
,HD 47667,6h 39m 16.6s,-14° 8′ 45″,569,26.58736491,K,brightgiant,3823.838842
,Nu Puppis,6h 37m 45.6s,-43° 11′ 45″,465,15.12585058,B,normalgiant,11743.77313
,15 Monoceros,6h 40m 58.6s,+09° 53′ 44″,3169,41.65762918,O,mainsequence,14632.83517
,HD 47973,6h 38m 37.6s,-48° 13′ 13″,465,15.55241416,G,normalgiant,5078.230006
,12 Lynx,6h 46m 14.1s,+59° 26′ 30″,232,4.390697883,A,mainsequence,9225.659539
,Epsilon Gemini,6h 43m 55.9s,+25° 7′ 52″,754,79.91215307,G,supergiant,3934.098141
,30 Gemini,6h 43m 59.2s,+13° 13′ 40″,296,14.02825654,K,normalgiant,4388.740774
,Xi Gemini,6h 45m 17.3s,+12° 53′ 44″,57,2.966525388,F,normalgiant,6724.417657
Sirius,Alpha Canis,6h 45m 8.9s,-16° 42′ 58″,8,2.545177845,A,mainsequence,10125.23719
,17 Monoceros,6h 47m 19.8s,+08° 2′ 14″,543,25.14308631,K,normalgiant,3966.828689
,18 Monoceros,6h 47m 51.6s,+02° 24′ 44″,407,19.10258166,K,hypergiant,4493.257892
,HD 49878,7h 0m 4s,+76° 58′ 39″,191,9.619957325,K,normalgiant,4017.003511
,Kappa Canis,6h 49m 50.4s,-32° 30′ 31″,906,17.9624432,B,subgiant,13830.7091
,Theta Gemini,6h 52m 47.3s,+33° 57′ 40″,203,7.046516867,A,normalgiant,9027.638443
,HD 50235,6h 50m 52.3s,-34° 22′ 2″,292,12.11085485,K,normalgiant,3983.407818
,Alpha Pictor,6h 48m 11.4s,-61° 56′ 29″,101,4.556237938,A,subgiant,8086.413601
,Tau Puppis,6h 49m 56.1s,-50° 36′ 53″,191,18.91221002,K,normalgiant,4308.727009
,HD 50337,6h 49m 51.3s,-53° 37′ 20″,619,27.14769174,G,brightgiant,4943.40587
,15 Lynx,6h 57m 16.5s,+58° 25′ 21″,171,7.388400742,G,normalgiant,5134.371181
,38 Gemini,6h 54m 38.6s,+13° 10′ 40″,93,2.408026692,F,mainsequence,7461.863794
,15 Canis,6h 53m 32.8s,-20° 13′ 27″,1611,20.71742582,B,subgiant,13830.7091
,Theta Canis,6h 54m 11.3s,-12° 2′ 19″,271,17.44794966,K,normalgiant,3901.925322
,Omicron Canis,6h 54m 7.8s,-24° 11′ 2″,2673,211.2007311,K,supergiant,3502.744499
,16 Lynx,6h 57m 37s,+45° 5′ 39″,232,4.090936168,A,mainsequence,9765.803485
,Pi Canis,6h 55m 37.3s,-20° 8′ 11″,95,2.53775761,F,,7100.667766
,Mu Canis,6h 56m 6.6s,-14° 2′ 37″,205,7.752979842,G,normalgiant,4348.347923
,Iota Canis,6h 56m 8.1s,-17° 3′ 15″,1687,33.89546316,B,brightgiant,10941.16853
,HD 51799,6h 56m 16s,-48° 43′ 16″,392,18.69637546,M,normalgiant,3528.434308
Adara,Epsilon Canis,6h 58m 37.5s,-28° 58′ 20″,465,27.71401244,B,brightgiant,13830.7091
,Sigma Canis,7h 1m 43.1s,-27° 56′ 6″,2877,279.3957158,K,supergiant,3490.044185
,19 Monoceros,7h 2m 54.6s,-4° 14′ 21″,1497,18.12388556,B,mainsequence,13584.75951
,Zeta Gemini,7h 4m 6.5s,+20° 34′ 13″,1546,83.58472534,F,supergiant,5311.003663
,Omicron Canis,7h 3m 1.4s,-23° 50′ 0″,2773,101.3968552,B,supergiant,11247.07336
,Gamma Canis,7h 3m 45.4s,-15° 38′ 0″,407,8.459846261,B,brightgiant,11920.49736
,HD 53811,7h 3m 53.7s,-49° 35′ 2″,203,3.941362386,A,subgiant,8747.606288
,Delta Canis,7h 8m 23.4s,-26° 23′ 35″,2735,337.8521042,F,supergiant,5706.318906
,63 Auriga,7h 11m 39.3s,+39° 19′ 14″,465,19.85022576,K,supergiant,3870.29564
,Tau Gemini,7h 11m 8.3s,+30° 14′ 43″,326,16.69611927,K,normalgiant,4194.273289
,20 Monoceros,7h 10m 13.6s,-4° 14′ 14″,217,7.925239977,K,normalgiant,4671.844618
,HD 54893,7h 8m 51s,-39° 39′ 21″,915,12.40285604,B,subgiant,13121.15393
,Delta Monoceros,7h 11m 51.8s,0° 29′ 34″,407,9.778027365,A,mainsequence,10125.23719
,51 Gemini,7h 13m 22.2s,+16° 9′ 32″,678,31.25394435,M,supergiant,3567.709122
,Gamma Volans,7h 8m 45s,-70° 29′ 57″,141,8.183266065,K,normalgiant,4969.761181
,HD 55892,7h 12m 33.6s,-46° 45′ 34″,69,1.95590048,F,subgiant,7337.079255
,HD 55966,7h 31m 4.5s,+82° 24′ 42″,543,25.49591658,M,supergiant,3567.709122
,27 Canis,7h 14m 15.1s,-26° 21′ 9″,751,10.68213785,B,normalgiant,13584.75951
,HD 56022,7h 13m 13.3s,-45° 10′ 59″,191,3.182737034,A,,10381.76661
,Omega Canis,7h 14m 48.6s,-26° 46′ 22″,567,12.23723728,B,subgiant,13121.15393
,HD 56456,7h 14m 38.1s,-48° 16′ 18″,362,5.745436323,B,mainsequence,11572.81773
,Lambda Gemini,7h 18m 5.5s,+16° 32′ 25″,95,3.399125676,A,mainsequence,8838.793893
,HD 56577,7h 16m 36.7s,-23° 18′ 56″,1750,89.85512824,K,supergiant,3528.434308
,HD 56618,7h 16m 34.9s,-27° 52′ 52″,465,25.19617212,M,normalgiant,3649.041928
,Pi Puppis,7h 17m 8.5s,-37° 5′ 51″,89,11.65586594,K,supergiant,3621.507053
,Delta Gemini,7h 20m 7.3s,+21° 58′ 56″,59,2.645675221,F,subgiant,7216.762974
,29 Canis,7h 18m 40.3s,-24° 33′ 32″,3154,42.50586675,O,,12488.51085
,Tau Canis,7h 18m 42.4s,-24° 57′ 15″,3013,52.31072556,O,supergiant,12488.51085
,HD 57150,7h 18m 18.4s,-36° 44′ 3″,633,10.47203179,B,subgiant,11572.81773
,Delta Volans,7h 16m 49.8s,-67° 57′ 27″,727,36.01089298,F,brightgiant,5311.003663
,HD 57821,7h 22m 13.5s,-19° 1′ 0″,543,8.426252086,B,subgiant,10795.07392
,21 Lynx,7h 26m 42.8s,+49° 12′ 42″,250,4.695865943,A,mainsequence,10381.76661
,Iota Gemini,7h 25m 43.5s,+27° 47′ 53″,130,8.028832928,G,supergiant,4648.707065
,Eta Canis,7h 24m 5.6s,-29° 18′ 11″,2472,115.872752,B,supergiant,11407.3413
,Epsilon Canis,7h 25m 38.8s,+09° 16′ 34″,244,8.542716309,G,supergiant,4718.856086
,Beta Canis,7h 27m 9s,+08° 17′ 21″,171,6.514297727,B,mainsequence,11407.3413
,Rho Gemini,7h 29m 6.6s,+31° 47′ 4″,60,1.961774011,F,mainsequence,7337.079255
,Gamma Canis,7h 28m 9.7s,+08° 55′ 32″,407,23.67969085,K,normalgiant,3901.925322
,6 Canis,7h 29m 47.7s,+12° 0′ 24″,214,10.45974407,K,hypergiant,4139.397456
,HD 59612,7h 29m 51.4s,-23° 1′ 28″,2224,49.60007187,A,supergiant,7865.815504
,Sigma Puppis,7h 29m 13.8s,-43° 18′ 5″,191,18.68428862,K,normalgiant,3763.670129
,HD 59890,7h 30m 42.5s,-30° 57′ 44″,2286,89.83374426,G,supergiant,4917.344679
Castor,Alpha Gemini,7h 34m 35.9s,+31° 53′ 18″,51,4.19746149,A,mainsequence,9652.203136
,Alpha Gemini,7h 34m 35.9s,+31° 53′ 18″,51,4.19746149,A,mainsequence,9652.203136
,HD 60414,7h 33m 47.8s,-14° 31′ 26″,8063,348.6374566,M,supergiant,3839.195018
,Upsilon Gemini,7h 35m 55.3s,+26° 53′ 44″,250,16.97388791,M,supergiant,3734.317309
,HD 60532,7h 34m 3.1s,-22° 17′ 46″,85,2.838504824,F,subgiant,6343.880599
,HD 60863,7h 35m 22.8s,-28° 22′ 10″,232,3.965965201,B,mainsequence,11407.3413
,Omicron Gemini,7h 39m 9.9s,+34° 35′ 4″,163,4.060868979,F,normalgiant,6880.241819
,HD 61248,7h 35m 39.7s,-52° 32′ 2″,407,17.41840647,K,normalgiant,3950.392766
,HD 61330,7h 37m 22s,-34° 58′ 6″,362,6.480073791,B,subgiant,11407.3413
Procyon,Alpha Canis,7h 39m 18.1s,+05° 13′ 30″,11,2.251507483,F,subgiant,6775.501819
,HD 61429,7h 38m 17.9s,-25° 21′ 54″,283,4.550170613,B,subgiant,11743.77313
,24 Lynx,7h 43m 0.4s,+58° 42′ 37″,250,4.476988653,A,subgiant,9225.659539
,HD 61555,7h 38m 49.3s,-26° 48′ 7″,465,7.212471723,B,mainsequence,13348.43276
,HD 61556,7h 38m 49.7s,-26° 48′ 13″,465,8.997213328,B,subgiant,10125.23719
,HD 61772,7h 40m 23.1s,-15° 15′ 49″,801,36.07275378,K,brightgiant,3719.818456
,HD 61831,7h 39m 27.3s,-38° 18′ 30″,651,8.594406597,B,mainsequence,13348.43276
,Alpha Monoceros,7h 41m 14.8s,-9° 33′ 4″,148,8.48492147,K,normalgiant,4695.226277
,Sigma Gemini,7h 43m 18.7s,+28° 53′ 0″,125,6.374553186,K,normalgiant,4471.93794
,Beta Corona,19h 10m 1.6s,-39° 20′ 27″,543,31.22622136,K,brightgiant,4308.727009
,Kappa Gemini,7h 44m 26.8s,+24° 23′ 53″,148,9.512214162,G,supergiant,4943.40587
Pollux,Beta Gemini,7h 45m 18.9s,+28° 1′ 34″,33,6.7689737,K,supergiant,4742.738178
,1 Puppis,7h 43m 32.3s,-28° 24′ 40″,1783,98.17163141,K,supergiant,3607.900506
,3 Puppis,7h 43m 48.4s,-28° 57′ 18″,624,20.00218286,A,supergiant,8321.091831
,81 Gemini,7h 46m 7.4s,+18° 30′ 36″,362,16.39731395,K,normalgiant,3854.680056
